,cost,title,content
37,"152,000원",에어팟2세대 유선충전 미개봉정품 MV7N2KH/A,"중고나라에서 제안하는 안심거래 정보가 부족하여 위험도가 높은 게시글로 추정됩니다. 공지 확인하기 > 에어팟2세대 유선충전 미개봉정품 MV7N2KH/A 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
38,"152,000원",에어팟2세대 유선충전 미개봉정품 MV7N2KH/A,"중고나라에서 제안하는 안심거래 정보가 부족하여 위험도가 높은 게시글로 추정됩니다. 공지 확인하기 > 에어팟2세대 유선충전 미개봉정품 MV7N2KH/A 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
39,"160,000원",애플 에어팟 2세대 유선 미개봉 판매합니다,"애플 에어팟 2세대 유선 미개봉 판매합니다 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 안녕하세요?? 애플 에어팟 2세대 유선 미개봉 최상급 판매합니다 거래는 직거래 대구 구미로 하고 택배거래시 선입금 후배송 배송비는 서비스로 해드리구요 뽁뽁이로 이쁘게 포장해서 보내드리겠습니다  많은연락 바랍니다 감사합니다^^           "
40,"152,000원",에어팟2세대 유선충전 미개봉정품 MV7N2KH/A,"중고나라에서 제안하는 안심거래 정보가 부족하여 위험도가 높은 게시글로 추정됩니다. 공지 확인하기 > 에어팟2세대 유선충전 미개봉정품 MV7N2KH/A 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
41,"152,000원",에어팟2세대 유선충전 미개봉정품 MV7N2KH/A,"중고나라에서 제안하는 안심거래 정보가 부족하여 위험도가 높은 게시글로 추정됩니다. 공지 확인하기 > 에어팟2세대 유선충전 미개봉정품 MV7N2KH/A 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
42,"145,000원",애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 언주역 직거래 ,"애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 언주역 직거래 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 애플코리아 정품)애플 에어팟 2세대 유선 미개봉 새제품유선 1대입니다. 아예 미개봉 제품입니다위 안심번호로 문자주세요직거래는 언주역 근처고 그외 택배가능합니다"
43,"150,000원",미개봉 에어팟2세대 유선 팝니다,"미개봉 에어팟2세대 유선 팝니다 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 지인 선물용으로 구입했는데 지인이 이미 있다그래서 팝니다... 15만원이구요 강동구근처에서 직거래할게요 연락주세요."
44,"145,000원",애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 언주역 직거래 ,"애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 언주역 직거래 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 애플코리아 정품)애플 에어팟 2세대 유선 미개봉 새제품유선 1대입니다. 아예 미개봉 제품입니다위 안심번호로 문자주세요직거래는 언주역 근처고 그외 택배가능합니다"
45,"146,000원",에어팟(Airpods) 2세대 유선충전 (미개봉),"에어팟(Airpods) 2세대 유선충전 (미개봉) 
                                    네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다.
                                "
46,"163,000원",에어팟2세대 유선충전 미개봉새제품 판매합니다 ,"에어팟2세대 유선충전 미개봉새제품 판매합니다 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 에어팟 2세대 유선충전케이스 미개봉새제품 판매합니다 2019년 10월 제조입니다애플스토어 공홈에서 배달된 그대로 판매합니다 박스 내에 고정비닐도 그대로 있는 새제품입니다창원시 직거래 우선이고 방문거래시 교통비 정도 빼드리고택배거래는 반품불가 조건으로믿고 거래해주시는분에게는 택배비 제가 부담해서 보내드립니다"
47,"149,000원",에어팟 2세대 유선 미개봉 새제품,"에어팟 2세대 유선 미개봉 새제품 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
48,"145,000원",에어팟 2세대 유선 충전케이스 모델 MV7N2KH/A  (미개봉 새제품) 판매,"중고나라에서 제안하는 안심거래 정보가 부족하여 위험도가 높은 게시글로 추정됩니다. 공지 확인하기 > 에어팟 2세대 유선 충전케이스 모델 MV7N2KH/A  (미개봉 새제품) 판매 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
49,"150,000원",미개봉 에어팟2 유선 팝니다,"미개봉 에어팟2 유선 팝니다 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 에어팟2 유선 미개봉 상품 판매제조년월 2019년 9월 안심번호 문자 주세요 "
50,"145,000원", <미개봉><14.5만>에어팟 2세대 유선싸게 급처합니다. 서울 2호선 선릉역 주변 에서직거래해요.,"<미개봉><14.5만>에어팟 2세대 유선싸게 급처합니다. 서울 2호선 선릉역 주변 에서직거래해요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
51,"145,000원",에어팟2 유선충전미개봉판매합니다,"에어팟2 유선충전미개봉판매합니다 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 에어팟2 유선충전 미개봉 모델 판매합니다 쿨거래시 네고가능하니 연락바랍니다 직거래는 여수 순천 입니다 택배거래 가능합니다"
52,"150,000원",에어팟2세대 유선 정품 미개봉 제품팝니다. (광주),"에어팟2세대 유선 정품 미개봉 제품팝니다. (광주) 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
53,"130,000원",[삽니다 ]에어팟2 유선 삽니다!!!미개봉(울산 직거래),"[삽니다 ]에어팟2 유선 삽니다!!!미개봉(울산 직거래) 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 애어팟2 유선 삽니다!!직거래 원합니다. 울산입니다댓글주세요."
54,"155,000원",에어팟2세대 유선 정품 미개봉 제품팝니다. (광주),"에어팟2세대 유선 정품 미개봉 제품팝니다. (광주) 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
55,"150,000원",애플 에어팟2 유선충전 미개봉 판매합니다.,"애플 에어팟2 유선충전 미개봉 판매합니다. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 애플 에어팟 2세대 유선충전 (MV7N2KH/A) 모델 미개봉 새제품 판매합니다. 택배비포함 150,000원에 판매합니다.비닐 안 뜯은 새제품이고 제조년월 2019년 7월 생산품입니다.미개봉 제품이기에 개봉 후 반품, 환불은 불가합니다.직거래는 경기 남양주시 마석에서 가능합니다. 010-7387-0팔팔0"
56,"155,000원",에어팟 2세대 유선충전 (미개봉 새상품) 판매합니다!,"에어팟 2세대 유선충전 (미개봉 새상품) 판매합니다! 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
57,"150,000원",애플코리아 정품- 애플 에어팟 2세대 유선 미개봉 새상품 팝니다 ,"애플코리아 정품- 애플 에어팟 2세대 유선 미개봉 새상품 팝니다 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 애플코리아 정품 애플 에어팟 2세대 유선 미개봉 새상품 판매합니다. (미개봉, 새상품, 정품)   위 번호로 연락부탁드립니다.   잠실, 강남쪽은 직거래 가능하고 그 외엔 택배 가능합니다.    연락주세요      "
58,"145,000원",애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 언주역 직거래 ,"애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 언주역 직거래 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 애플코리아 정품)애플 에어팟 2세대 유선 미개봉 새제품유선 1대입니다. 아예 미개봉 제품입니다위 안심번호로 문자주세요직거래는 언주역 근처고 그외 택배가능합니다"
59,"150,000원",애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래 ,"애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래애플코리아 정품)애플 에어팟 2세대 유선 미개봉 새제품유선 1대입니다. 아예 미개봉 제품입니다위 안심번호로 문자주세요직거래는 역삼역 언주역 근처고 그외 택배가능합니다"
60,"150,000원",애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래 ,"애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래애플코리아 정품)애플 에어팟 2세대 유선 미개봉 새제품유선 1대입니다. 아예 미개봉 제품입니다위 안심번호로 문자주세요직거래는 역삼역 언주역 근처고 그외 택배가능합니다"
61,"150,000원",애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래 ,"애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래애플코리아 정품)애플 에어팟 2세대 유선 미개봉 새제품유선 1대입니다. 아예 미개봉 제품입니다위 안심번호로 문자주세요직거래는 역삼역 언주역 근처고 그외 택배가능합니다"
62,"155,000원",에어팟2세대 유선 정품 미개봉 제품팝니다. (광주),"에어팟2세대 유선 정품 미개봉 제품팝니다. (광주) 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
63,"155,000원",에어팟 2세대 유선충전 미개봉,"에어팟 2세대 유선충전 미개봉 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 핸드폰 개통하면서 받은 에어팟2 유선 제품이에여미개봉 상태로 갖고 있어요 댓글이나 쪽지로 문의 주세요"
64,"150,000원",에어팟 2세대 유선충전 미개봉 새상품+케이스+철가루방지스티커,"에어팟 2세대 유선충전 미개봉 새상품+케이스+철가루방지스티커 
                                    네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다.
                                        에어팟 2세대 유선충전 개봉안한 새상품입니다 직거래는 강동역에서만 가능합니다 케이스 철가루방지스티커 포함 15입니다 쪽지주세요  "
65,"150,000원",애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래 ,"애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래애플코리아 정품)애플 에어팟 2세대 유선 미개봉 새제품유선 1대입니다. 아예 미개봉 제품입니다위 안심번호로 문자주세요직거래는 역삼역 언주역 근처고 그외 택배가능합니다"
66,"150,000원",애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래 ,"애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 애플코리아 정품)애플 에어팟2세대 유선 미개봉 새상품 팝니다 역삼역 언주역 직거래애플코리아 정품)애플 에어팟 2세대 유선 미개봉 새제품유선 1대입니다. 아예 미개봉 제품입니다위 안심번호로 문자주세요직거래는 역삼역 언주역 근처고 그외 택배가능합니다"
67,"160,000원",에어팟2 유선충전 미개봉새상품(철가루스티커+케이스),"에어팟2 유선충전 미개봉새상품(철가루스티커+케이스) 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 충주나 서울직거래해요"
68,"155,000원",에어팟2세대 유선 정품 미개봉 제품팝니다. (광주),"에어팟2세대 유선 정품 미개봉 제품팝니다. (광주) 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
69,"152,000원",에어팟2 유선충전 미개봉,"에어팟2 유선충전 미개봉 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 미개봉 새제품"
70,"150,000원",에어팟 2세대 유선충전 미개봉 운포 15,"에어팟 2세대 유선충전 미개봉 운포 15 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 미개봉 에어팟 2세대 유선충전입니다.사진원하시면 보내드려요.010.7667.92ㅇ2"
71,"145,000원",에어팟 2세대 유선 국내정발 미개봉 새제품 판매합니다,"에어팟 2세대 유선 국내정발 미개봉 새제품 판매합니다 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 서울 노원에서 직거래 하며 택배 3천원 별도 네고 문자 답장하지 않습니다    "
